ChEMBL ID,Name,SMILES
CHEMBL1834184,BI 99179,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1
CHEMBL2106919,METAPRAMINE,CNC1Cc2ccccc2N(C)c2ccccc21
CHEMBL2105587,DIFENAMIZOLE,CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C
CHEMBL97453,WEDELOLACTONE,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21
CHEMBL54071,6-DEMETHYL-6-ETHYLMITOMYCIN A,CCC1=C(OC)C(=O)C2=C(C1=O)N1C[C@@H]3N[C@@H]3[C@]1(OC)[C@@H]2COC(N)=O
CHEMBL3990514,LEVOXADROL,c1ccc(C2(c3ccccc3)OC[C@@H]([C@H]3CCCCN3)O2)cc1
CHEMBL1098930,CURCUCOMOSIN B,C=C1CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1/C=C/C1=CCOC1=O
CHEMBL19611,ILOMASTAT,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
CHEMBL430306,SULFAMIC ACID HEPTYL ESTER,CCCCCCCOS(N)(=O)=O
CHEMBL82026,BENZO[B]ACRONYCINE,COc1cc2c(c3c1c(=O)c1cc4ccccc4cc1n3C)C=CC(C)(C)O2
CHEMBL95067,DISULERGINE,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
CHEMBL190503,PHENYLMETHYLSULFONYLFLUORIDE,O=S(=O)(F)Cc1ccccc1
CHEMBL255970,PIPERCHABAMIDE B,O=C(/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
CHEMBL418068,RHEIN,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
CHEMBL512770,ISONEOCRYPTOLEPINE HYDROCHLORIDE,C[n+]1cc2[nH]c3ccccc3c2c2ccccc21.[Cl-]
CHEMBL1080193,DEHYDROABIETINOL ACETATE,CC(=O)OC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12
CHEMBL2107447,NETICONAZOLE,CCCCCOc1ccccc1/C(=C\SC)n1ccnc1
CHEMBL14690,CLOBENPROPIT,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1
CHEMBL277498,NIPECOTIC ACID,O=C(O)C1CCCNC1
CHEMBL280074,OLOMOUCINE,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21
CHEMBL85139,RUTAECARPINE,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12
CHEMBL467626,ISOPENTYL FERULATE,COc1cc(/C=C/C(=O)OCCC(C)C)ccc1O
CHEMBL242011,HINOKININ,O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2
CHEMBL417799,SANGUINARIUM,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
CHEMBL261919,PARATHION,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1
CHEMBL2104245,BORNELONE,CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C
CHEMBL110073,CHLORCORTOLONE,C[C@@H]1CC2C3C[C@H](Cl)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO
CHEMBL2251610,ETHYL SALICYLATE,CCOC(=O)c1ccccc1O
CHEMBL3989651,VIDARABINE SODIUM PHOSPHATE,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O.[Na+].[Na+]
CHEMBL227744,N (g)-NITRO-L-ARGININE,N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-]
CHEMBL122455,LIDADRONIC ACID,CN(C)CCC(N)(P(=O)(O)O)P(=O)(O)O
CHEMBL44083,BIS(ETHYL)NORSPERMINE,CCNCCCNCCCNCCCNCC
CHEMBL2106210,DETOMIDINE HYDROCHLORIDE,Cc1cccc(Cc2c[nH]cn2)c1C.Cl
CHEMBL1257005,LOBELINE HYDROCHLORIDE,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1.Cl
CHEMBL1452131,"LEVULINIC ACID,  3-BENZYLIDENYL-",CC(=O)/C(=C\c1ccccc1)CC(=O)O
CHEMBL1223331,BROMOCONDURITOL,O[C@H]1[C@H](O)C=CC(Br)[C@@H]1O
CHEMBL2362766,RIMCAZOLE HYDROCHLORIDE,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1.Cl.Cl
CHEMBL385256,NOBILONE,COc1cc(O)cc2c1-c1ccc(O)cc1C2=O
CHEMBL3990238,STERCURONIUM,CC[N+](C)(C)[C@@H]1C=C2C=C[C@H]3[C@@H]4CC[C@@H]5[C@H](C)N(C)C[C@@]54CC[C@@H]3[C@@]2(C)CC1
CHEMBL3990805,MESUPRINE,COc1ccc(CCNC(C)C(O)c2ccc(O)c(NS(C)(=O)=O)c2)cc1
CHEMBL268609,(R)-NITRENDIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1
CHEMBL1232306,DEUTERIUM OXIDE,[2H]O[2H]
CHEMBL2103986,AZAPETINE PHOSPHATE,C=CCN1Cc2ccccc2-c2ccccc2C1.O=P(O)(O)O
CHEMBL218423,PHELLIGRIDIN D,O=c1oc2cc(/C=C/c3ccc(O)c(O)c3)oc(=O)c2c2cc(O)c(O)cc12
CHEMBL489142,SYRINGETIN,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O
CHEMBL361708,HYMENIALDISINE,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1
CHEMBL55595,FORMIC ACID ETHYL ESTER,COC(=O)ON(C(=O)OC)S(=O)(=O)c1ccc(Cl)cc1
CHEMBL376644,SALVIGENIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1
CHEMBL3989449,ZALTIDINE HYDROCHLORIDE,Cc1ncc(-c2csc(N=C(N)N)n2)[nH]1.Cl.Cl
CHEMBL1240971,OKICENONE,Cc1cc(O)cc2cc3c(c(O)c12)C(=O)CCC3O
CHEMBL1241479,PYRABACTIN B,CCOc1ccc(S(=O)(=O)NCc2ccccn2)c2ccccc12
CHEMBL2436599,VITEAGNUSIN I,CC(=O)O[C@@H]1C[C@@H](C)[C@](O)(CCC2=CC(=O)OC2O)[C@@]2(C)CCCC(C)(C)[C@H]12
CHEMBL2110921,AMANTANIUM,CCCCCCCCCC[N+](C)(C)CCOC(=O)C12CC3CC(CC(C3)C1)C2
CHEMBL1947051,BENZOYL TROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1ccccc1)C2
CHEMBL2104058,CARPRAZIDIL,COC(=O)Nc1cc(N2CC=CCC2)nc2nc(=O)on12
CHEMBL400538,COMAPARVIN,CCCc1cc(=O)c2c(O)cc3cc(O)cc(OC)c3c2o1
CHEMBL418899,2'-B-METHYL-GUANOSINE,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
CHEMBL342008,NORTADALAFIL,O=C1NCC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@H]12
CHEMBL4594413,JBPOS-0101,C[C@H](OC(N)=O)[C@@H](O)c1ccccc1Cl
CHEMBL2110889,BETOXYCAINE,CCCCOc1ccc(C(=O)OCCOCCN(CC)CC)cc1N
CHEMBL2105202,LOMEVACTONE,CC1CC(c2ccc(Cl)cc2)C(c2ccccc2)C(=O)O1
CHEMBL2105278,OROTIRELIN,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)c1cc(=O)[nH]c(=O)[nH]1
CHEMBL2105222,PRAZITONE,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1
CHEMBL2110744,PHENOLSULPHONIC ACID,O=S(=O)(O)c1ccccc1O
CHEMBL2105548,ZOLENZEPINE,Cc1nn(C)c2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O
CHEMBL2105103,GESTACLONE,CC(=O)[C@@]12C[C@@H]1C[C@H]1[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]12C
CHEMBL2104222,FENETRADIL,CCC(C(=O)OC(COCC(C)C)CN1CCN(C)CC1)c1ccccc1
CHEMBL2105466,TERBEQUINIL,CCCNC(=O)c1cn(COC)c2ccccc2c1=O
CHEMBL2103973,AZABON,Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1
CHEMBL2104671,FOSOPAMINE,CNCCc1ccc(OP(=O)(O)O)c(O)c1
CHEMBL2107554,SODIUM DIBUNATE,CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1.[Na+]
CHEMBL2106474,VOLAZOCINE,CC1C2Cc3ccccc3C1(C)CCN2CC1CC1
CHEMBL2218922,LORTALAMINE,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1
CHEMBL2105274,OXIBETAINE,C[N+](C)(CCO)CC(=O)[O-]
CHEMBL2105329,PROSULPRIDE,CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
CHEMBL2105162,NIRAVOLINE,CN(C(=O)Cc1cccc([N+](=O)[O-])c1)[C@H]1c2ccccc2C[C@@H]1N1CCCC1
CHEMBL1814589,1-ISOTHIOCYANATOPENTANE,CCCCCN=C=S
CHEMBL2107295,VINBARBITAL SODIUM [INJECTION],CC/C=C(\C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]
CHEMBL2104713,MOXAPRINDINE,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1OC
CHEMBL2107271,TACLAMINE HYDROCHLORIDE,Cl.c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31
CHEMBL1798056,VILLOCARINE A,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@H]2C[C@@H]1/C(=C\OC)C(=O)OC
CHEMBL2107178,LUFURADOM,CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1
CHEMBL1725250,OXAPIUM,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1
CHEMBL2105216,NONAPERONE,O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1
CHEMBL2104701,METHAMOCTOL,CNC(C)CCCC(C)(C)O
CHEMBL2107596,ZOMEBAZAM,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C
CHEMBL2110642,DIBUPYRONE,Cc1c(N(CC(C)C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
CHEMBL2110917,OCFENTANIL,COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1
CHEMBL2110830,ESTRAZINOL,C#C[C@]1(O)CC[C@H]2N3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
CHEMBL2106596,OXISURAN,C[S+]([O-])CC(=O)c1ccccn1
CHEMBL2105095,FLUCETOREX,CC(=O)Nc1ccc(OCC(=O)NC(C)Cc2cccc(C(F)(F)F)c2)cc1
CHEMBL2105500,SULFAPYRIDINE SODIUM,Nc1ccc(S(=O)(=O)[N-]c2ccccn2)cc1.[Na+]
CHEMBL1569926,FLUOMETURON,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
CHEMBL2105586,VINCANTRIL,O=C1CCC2NCCc3c2n1c1ccc(Cl)cc31
CHEMBL207878,CESPITULACTONE A MONOACETATE,C=C1CC[C@@H]2CC[C@H](OC(=O)C/C(C)=C/[C@@H](OC(C)=O)C1)C(=O)C2(C)C
CHEMBL2111124,TAZADOLENE,C(=C1\CCCCC1N1CCC1)\c1ccccc1
CHEMBL2131954,CYPROCONAZOLE,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
CHEMBL2110600,CARBANTEL LAURYL,CCCCC(=N)NC(=O)Nc1ccc(Cl)cc1
CHEMBL2104363,INICARONE,CC(C)c1oc2ccccc2c1C(=O)c1ccncc1
CHEMBL2106540,OXPHENERIDINE,CCOC(=O)C1(c2ccccc2)CCN(CC(O)c2ccccc2)CC1
CHEMBL2105321,RANIMYCIN,CCCCC(=O)OC1C(C=O)=CC(O)C(O)C1O
CHEMBL2105391,PROTIOFATE,CCCOC(=O)c1sc(C(=O)OCCC)c(O)c1O
CHEMBL2106151,BUTETHAMINE HYDROCHLORIDE,CC(C)CNCCOC(=O)c1ccc(N)cc1.Cl
CHEMBL2106740,PIMETREMIDE,CN(Cc1cccnc1)C(=O)C(CO)c1ccccc1
CHEMBL2106790,GALDANSETRON HYDROCHLORIDE,Cc1[nH]cnc1C[C@H]1CCc2c(c3ccccc3n2C)C1=O.Cl
CHEMBL2106861,NIFURETHAZONE,CN(C)CCN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O
CHEMBL2146104,PHENYLPROPANOLAMINE BITARTRATE,CC(N)C(O)c1ccccc1.O=C(O)C(O)C(O)C(=O)O
CHEMBL2105545,VINPOLINE,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@H](C(=O)OCC(C)O)C1)[C@@H]32
CHEMBL2107711,TRIFENAGREL,CN(C)CCOc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1
CHEMBL2008544,ETYMEMAZINE,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2
CHEMBL2104389,BUTYNAMINE,C#CC(C)(C)N(C)C(C)(C)C
CHEMBL2105108,ISAGLIDOLE,Fc1cccc2c1CN(NC1=NCCN1)C2
CHEMBL1742425,CINAMOLOL,COC(=O)/C=C/c1ccccc1OCC(O)CNC(C)C
CHEMBL2104872,IPSALAZIDE,O=C(O)CNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
CHEMBL3989447,SALMISTEINE,CC(=O)N[C@@H](CSC(=O)c1ccccc1OC(C)=O)C(=O)O
CHEMBL2105544,AMPHECLORAL,CC(Cc1ccccc1)/N=C/C(Cl)(Cl)Cl
CHEMBL1237125,THIOINOSINE MONOPHOSPHATE,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
CHEMBL2105027,HEXAZOLE,CCc1nncn1C1CCCCC1
CHEMBL2105443,PERFOMEDIL,COc1cc(OC)c(C(=O)CCCN2CCCC(C)C2)c(OC)c1
CHEMBL2105484,TILOZEPINE,CN1CCN(C2=Nc3cc(Cl)ccc3Cc3sccc32)CC1
CHEMBL2103990,BAMALUZOLE,Cn1cnc2c(OCc3ccccc3Cl)nccc21
CHEMBL2104547,ANISACRIL,COc1ccccc1C(C(=O)O)=C(c1ccccc1)c1ccccc1
CHEMBL2105264,ONTIANIL,O=C1CCCC(=O)C1C(=S)Nc1ccc(Cl)cc1
CHEMBL2105323,OXONAZINE,C=CC[N+]([O-])(CC=C)c1nc(N)nc(N)n1
CHEMBL3185938,LEFETAMINE,CN(C)[C@H](Cc1ccccc1)c1ccccc1
CHEMBL2105442,TIENOPRAMINE,CN(C)CCCN1c2ccccc2C=Cc2sccc21
CHEMBL2106246,HYDRACARBAZINE,N/N=c1/ccc(C(N)=O)n[nH]1
CHEMBL2106805,NIFUROQUINE,O=C(O)c1cc(-c2ccc([N+](=O)[O-])o2)c2ccccc2[n+]1[O-]
CHEMBL3989895,METOGEST,CC1(C)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O
CHEMBL2104621,ETIFELMINE,CCC(CN)=C(c1ccccc1)c1ccccc1
CHEMBL2105558,SAMPIRTINE,Nc1ccc(Cc2ccc(F)cc2)c(N)n1
CHEMBL2106200,DIPROQUALONE,Cc1nc2ccccc2c(=O)n1CC(O)CO
CHEMBL2107083,TAZASUBRATE,CCOc1ccc2nc(SC(C)(C(=O)O)c3ccccc3)sc2c1
CHEMBL3085478,PRENALTEROL HYDROCHLORIDE,CC(C)NC[C@H](O)COc1ccc(O)cc1.Cl
CHEMBL144366,PYROQUILON,O=C1CCc2cccc3c2N1CC3
CHEMBL4594239,CIPRAFAMIDE,O=C(CN1CCCC1)NC1C(c2ccccc2)C1c1ccccc1
CHEMBL2106765,FURALAZINE,Nc1ncc(/C=C/c2ccc([N+](=O)[O-])o2)nn1
CHEMBL2106578,BULAQUINE,COc1cc(NC(C)CCCN/C(C)=C2\CCOC2=O)c2ncccc2c1
CHEMBL2106472,CIMEPANOL,CC(C)C(O)C1CCCCC1
CHEMBL2105861,PRENISTEINE,CC(C)=CCSC[C@H](N)C(=O)O
CHEMBL2106163,DEMBREXINE,Oc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
CHEMBL2106292,DEXTRORPHAN HYDROCHLORIDE,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.Cl
CHEMBL2104158,DEPRAMINE,CN(C)CCCN1c2ccccc2C=Cc2ccccc21
CHEMBL2104019,ALFADOLONE,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)CC(=O)[C@@H]12
CHEMBL1229853,CYCLOPENTANECARBOXIMIDAMIDE,N=C(N)C1CCCC1
CHEMBL2104589,PHENAMPROMIDE,CCC(=O)N(c1ccccc1)C(C)CN1CCCCC1
CHEMBL2107243,SULFATHIAZOLE SODIUM,Nc1ccc(S(=O)(=O)[N-]c2nccs2)cc1.[Na+]
CHEMBL2107260,SULFAMERAZINE SODIUM [INJECTION],Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+]
CHEMBL161710,SKF95299,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)cc1
CHEMBL2104006,ALMOXATONE,CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1
CHEMBL2104034,ACEBURIC ACID,CC(=O)OCCCC(=O)O
CHEMBL2104886,ISOPROPICILLIN,CC(C)(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CHEMBL2104660,DEXECADOTRIL,CC(=O)SC[C@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
CHEMBL2105230,MINEPENTATE,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1
CHEMBL2105234,MINAMESTANE,C[C@]12C=CC(=O)C(N)=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1332,"N,N'-DINITROSOPIPERAZINE",O=NN1CCN(N=O)CC1
CHEMBL3989747,ILONIDAP,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(F)c(Cl)cc21
CHEMBL2104761,TICARBODINE,CC1CCCC(C)N1C(=S)Nc1cccc(C(F)(F)F)c1
CHEMBL1682389,CURCULACTONE B,COc1cc(O)cc([C@@H]2CC(=O)O[C@H]2C)c1
CHEMBL2104725,PIFENATE,CCOC(=O)C(CC1CCCCN1)(c1ccccc1)c1ccccc1
CHEMBL2105267,METRAZIFONE,CN(C)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(C)C)cc2)cc1
CHEMBL2103994,ADOSOPINE,CC(=O)Nc1cccc2c(=O)n(C)c3ccccc3c(=O)c12
CHEMBL2104913,STIRIMAZOLE,C=Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(C(=O)O)cc1
CHEMBL4594219,AMBUSIDE,C=CCNS(=O)(=O)c1cc(S(N)(=O)=O)c(Cl)cc1N=CC=C(C)O
CHEMBL1873329,BUTYLATE,CCSC(=O)N(CC(C)C)CC(C)C
CHEMBL1684246,FENBUFEN BUTANAMINE,NCCCCNC(=O)CCC(=O)c1ccc(-c2ccccc2)cc1
CHEMBL360973,ISOVOACRISTINE,COC(=O)[C@@]12C[C@@H]3C[C@H]([C@H](C)O)[C@@H]1N(CCc1c2[nH]c2cc(OC)ccc12)C3
CHEMBL1897446,DIFLUFENZOPYR-NA,C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-].[Na+]
CHEMBL2106255,ETHOXAZENE HYDROCHLORIDE,CCOc1ccc(/N=N/c2ccc(N)cc2N)cc1.Cl
CHEMBL2110842,HEXCARBACHOLINE,C[N+](C)(C)CCOC(=O)NCCCCCCNC(=O)OCC[N+](C)(C)C
CHEMBL2107115,PROPENZOLATE HYDROCHLORIDE,CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1.Cl
CHEMBL2107451,FLUBANILATE HYDROCHLORIDE,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1.Cl
CHEMBL2107522,THEOBROMINE CALCIUM SALICYLATE,Cn1cnc2c1c(=O)[n-]c(=O)n2C.O=C([O-])c1ccccc1O.[Ca+2]
CHEMBL2106141,BUCRICAINE,CCCCNc1c2c(nc3ccccc13)CCCC2
CHEMBL1203765,INDORENATE HYDROCHLORIDE,COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12.Cl
CHEMBL3301665,ACETOSULFONE SODIUM,CC(=O)[N-]S(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1.[Na+]
CHEMBL1230158,TIANAFAC,Cc1c(CC(=O)O)sc2ccc(Cl)cc12
CHEMBL3138665,QUININE ETHYLCARBONATE,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12
CHEMBL2106103,CINOQUIDOX,Cc1c(C(=O)NCCC#N)[n+]([O-])c2ccccc2[n+]1[O-]
CHEMBL2107565,SEMORPHONE,COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
CHEMBL399290,DEHYDROOOPODIN,C=C1C(=O)O[C@@H]2[C@H]1CC[C@]1(C)[C@H](OC(=O)/C(C)=C/C)C=CC(=C)[C@@H]21
CHEMBL2104922,SULVERAPRIDE,CNS(=O)(=O)c1cc(OC)c(OC)c(C(=O)NCC2CCCN2C)c1
CHEMBL2268533,7-(2-OCTYNYLOXY)COUMARIN,CCCCCC#CCOc1ccc2ccc(=O)oc2c1
CHEMBL2269082,(-)-EPIGLOBULOL,C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C
CHEMBL2104017,AMEZEPINE,CNCCC1=Cc2ccccc2N(C)c2ccccc21
CHEMBL2105134,NORBOLETHONE,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
CHEMBL2105256,PRANOSAL,CC1CCC(C)N1CCCOC(=O)c1ccccc1O
CHEMBL2105172,NAXAPROSTENE,O=C(O)c1cccc(/C=C2\C[C@H]3C[C@@H](O)[C@H](/C=C/[C@@H](O)C4CCCCC4)[C@H]3C2)c1
CHEMBL2104284,EROCAINIDE,CC(C)N(CCCO/N=C1\CCCC\C1=C/c1ccc(Cl)cc1)C(C)C
CHEMBL2105157,METAMFAZONE,Cc1cc(N)c(=O)n(-c2ccccc2)n1
CHEMBL2104994,INDISETRON,CN1C[C@H]2C[C@@H](NC(=O)c3n[nH]c4ccccc34)C[C@@H](C1)N2C
CHEMBL2107188,PANCOPRIDE,Nc1cc(OCC2CC2)c(C(=O)NC2CN3CCC2CC3)cc1Cl
CHEMBL2106117,ENILOSPIRONE,C[C@H]1OC2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O
CHEMBL2355915,ETHACRIDINE LACTATE,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1.O
CHEMBL1742443,RIDAZOLOL,O=c1[nH]ncc(NCCNCC(O)COc2ccccc2Cl)c1Cl
CHEMBL2106152,DESMETHYLMORAMIDE,O=C(N1CCCC1)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
CHEMBL2106361,FLOREDIL,CCOc1cc(OCC)cc(OCCN2CCOCC2)c1
CHEMBL2105127,MORSUXIMIDE,CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O
CHEMBL2105389,PENTOREX,CC(c1ccccc1)C(C)(C)N
CHEMBL2111074,TROXONIUM,CC[N+](CC)(CC)CCOC(=O)c1cc(OC)c(OC)c(OC)c1
CHEMBL2016934,BISABOLANGELONE,CC(C)=C/C=C1\O[C@@H]2CC(C)=CC(=O)[C@@H]2[C@]1(C)O
CHEMBL2105025,IQUINDAMINE,CCN(CC)CCNC1=NCCc2ccccc21
CHEMBL2104890,TAPROSTENE,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1
CHEMBL3989490,PYRIDOXAL CALCIUM PHOSPHATE,Cc1ncc(COP(=O)([O-])[O-])c(C=O)c1O.O.O.O.[Ca+2]
CHEMBL448001,HYMENIACIDIN,CNc1c(N(C)C=O)c(=O)n(C)c(=O)n1C
CHEMBL2104711,MINDODILOL,OC(COc1cccc2[nH]ccc12)CN1CCC(COc2ccccc2)CC1
CHEMBL3707264,FLUOROETHYLCHOLINE (18F),C[N+](C)(C)CCOCC[18F]
CHEMBL2105237,PREFENAMATE,CC(C)=CCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
CHEMBL2105185,MOFOXIME,C/C(=N\O)c1ccc(OCC(=O)N2CCOCC2)cc1
CHEMBL1171433,PHENYLMETHANESULFONIC ACID,O=S(=O)(O)Cc1ccccc1
CHEMBL2105507,SPIRILENE,C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
CHEMBL2104926,CINOLAZEPAM,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21
CHEMBL2105476,FLUNAMINE,NCCOC(c1ccc(F)cc1)c1ccc(F)cc1
CHEMBL206634,OCTYL TETRADECANOATE,CCCCCCCCCCCCCC(=O)OCCCCCCCC
CHEMBL2105182,MOQUIZONE,O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1
CHEMBL207983,ISOBUTYL TETRADECANOATE,CCCCCCCCCCCCCC(=O)OCC(C)C
CHEMBL595021,CASSIARIN A BUTYL ETHER,CCCCOc1cc2c3c(nc(C)cc3c1)C=C(C)O2
CHEMBL2104458,VETRABUTINE,COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC
CHEMBL253769,INDIRUBIN 1,CC(=O)O/N=C1C(=C2/C(=O)Nc3cc(Cl)c(Cl)cc32)/Nc2ccccc2/1
CHEMBL152684,BECLOBRATE,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1
CHEMBL2106077,CLEMEPROL,CN(C)CC(O)C(c1ccccc1)c1cccc(Cl)c1
CHEMBL4297164,XIMOPROFEN,CC(C(=O)O)c1ccc(C2CCCC(=NO)C2)cc1
CHEMBL2105469,OXISOPRED,C[C@]12C=CC(=O)C1C(=O)CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
CHEMBL2104651,BUTILFENIN,CCCCc1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1
CHEMBL3989527,DACOPAFANT,NC(=O)c1ccn2c1CS[C@@H]2c1cccnc1
CHEMBL2110640,AZALOXAN,O=C1NCCN1C1CCN(CC[C@H]2COc3ccccc3O2)CC1
